time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.269565812718533E+005	3.6047151E+000	2.968520558542676E-004	0.000000000000000E+000	4.177947291069560E-005	2.968520558542676E-004	3.5999998E-001	116	4.269565812718533E+005	3.598231743374029E-001	8.999057317859024E-001	0.000000000000000E+000	2.968520558542676E-004
4.269570152718993E+005	3.6097178E+000	3.402305447889699E-004	0.000000000000000E+000	4.337848893470235E-005	3.402305447889699E-004	3.5999998E-001	116	4.269570152718993E+005	3.598215290688030E-001	8.998919600151576E-001	0.000000000000000E+000	3.402305447889699E-004
4.269574672719459E+005	3.6147993E+000	3.854085970752769E-004	0.000000000000000E+000	4.517805228630702E-005	3.854085970752769E-004	3.5999998E-001	116	4.269574672719459E+005	3.598251580920680E-001	8.998776169203642E-001	0.000000000000000E+000	3.854085970752769E-004
4.269579472719962E+005	3.6198416E+000	4.333851627012094E-004	0.000000000000000E+000	4.797656562593248E-005	4.333851627012094E-004	3.5999998E-001	116	4.269579472719962E+005	3.598242045083111E-001	8.998623853556151E-001	0.000000000000000E+000	4.333851627012094E-004
4.269584612720497E+005	3.6248441E+000	4.847599356042014E-004	0.000000000000000E+000	5.137477290299203E-005	4.847599356042014E-004	3.5999998E-001	116	4.269584612720497E+005	3.598232746963461E-001	8.998460749305205E-001	0.000000000000000E+000	4.847599356042014E-004
4.269589892721046E+005	3.6298468E+000	5.375341183775001E-004	0.000000000000000E+000	5.277418277329869E-005	5.375341183775001E-004	3.5999998E-001	116	4.269589892721046E+005	3.598239360537618E-001	8.998293202218101E-001	0.000000000000000E+000	5.375341183775001E-004
4.269595432721628E+005	3.6348495E+000	5.929075257480144E-004	0.000000000000000E+000	5.537340737051434E-005	5.929075257480144E-004	3.5999998E-001	116	4.269595432721628E+005	3.598271581007472E-001	8.998117403131872E-001	0.000000000000000E+000	5.929075257480144E-004
4.269601452722251E+005	3.6398523E+000	6.530786050028271E-004	0.000000000000000E+000	6.017107925481266E-005	6.530786050028271E-004	3.5999998E-001	116	4.269601452722251E+005	3.598270147520011E-001	8.997926372432252E-001	0.000000000000000E+000	6.530786050028271E-004
4.269607832722918E+005	3.6449337E+000	7.168472897344165E-004	0.000000000000000E+000	6.376868473158943E-005	7.168472897344165E-004	3.5999998E-001	116	4.269607832722918E+005	3.598232618503347E-001	8.997723920081239E-001	0.000000000000000E+000	7.168472897344165E-004
4.269614832723653E+005	3.6499364E+000	7.868132422864437E-004	0.000000000000000E+000	6.996595255202718E-005	7.868132422864438E-004	3.5999998E-001	116	4.269614832723653E+005	3.598248610430360E-001	8.997501792689955E-001	0.000000000000000E+000	7.868132422864437E-004
